2025-07-15 14:09:19,4,3,152,2,16,5,1000.166,5,3,186,0,26,49,1000.166,2,2,203,4,3,3,1000.166,6,1,53,0,2,2,1000.166,3,1,61,1,1,0,1000.166,6,2,96,1,2,1,1000.166,7,3,222,0,14,14,1000.166,1,1,17,0,1,0,1000.166,7,2,134,0,20,21,1000.166,3,4,336,0,67,249,1000.166,2,1,24,2,1,1,1000.166
2025-07-15 14:09:19,4,4,303,0,48,16,966.491,5,4,308,0,46,97,966.491,2,3,327,2,14,15,966.491,6,1,140,33,7,7,966.491,3,1,64,2,2,2,966.491,6,1,71,0,6,4,966.491,7,4,266,1,23,20,966.491,3,1,15,0,6,3,966.491,7,3,154,0,27,27,966.491,3,5,397,0,115,397,966.491,2,1,33,0,1,1,966.491
2025-07-15 14:09:19,4,4,298,2,47,16,1110.545,5,4,330,0,44,95,1110.545,2,2,289,4,11,12,1110.545,6,1,90,0,7,7,1110.545,3,2,100,0,0,0,1110.545,6,1,75,0,3,2,1110.545,7,4,338,3,17,15,1110.545,3,1,26,0,6,3,1110.545,7,3,185,1,17,18,1110.545,2,5,397,0,110,390,1110.545,2,1,33,1,1,1,1110.545
2025-07-15 14:09:19,7,5,456,0,49,16,992.013,5,4,357,1,46,100,992.013,2,2,275,5,12,13,992.013,6,2,229,0,6,7,992.013,3,1,26,3,2,2,992.013,6,2,109,0,5,2,992.013,7,4,327,0,18,16,992.013,3,1,15,0,6,4,992.013,7,3,197,0,21,22,992.013,2,5,396,0,114,419,992.013,2,1,24,0,1,1,992.013
2025-07-15 14:09:19,7,5,386,3,47,16,1134.051,5,3,290,0,45,98,1134.051,2,3,442,0,11,12,1134.051,6,8,1416,7,6,6,1134.051,3,4,238,3,0,0,1134.051,6,2,78,0,6,4,1134.051,7,4,285,1,19,16,1134.051,3,1,34,0,5,3,1134.051,7,3,172,1,19,20,1134.051,2,5,397,0,110,400,1134.051,2,1,34,0,1,1,1134.051
2025-07-15 14:09:19,7,4,301,2,48,16,971.603,5,4,303,0,44,95,971.603,2,3,321,8,11,13,971.603,6,2,194,12,7,7,971.603,3,2,98,4,0,0,971.603,6,1,50,0,5,3,971.603,7,4,293,3,18,16,971.603,3,1,15,0,6,3,971.603,7,3,177,1,18,19,971.603,2,5,396,0,111,413,971.603,2,1,23,0,0,0,971.603
2025-07-15 14:09:20,7,4,336,1,52,18,977.027,5,4,364,1,47,104,977.027,2,2,263,0,12,13,977.027,6,1,63,0,7,7,977.027,3,1,68,1,3,1,977.027,6,2,98,0,6,4,977.027,7,3,292,0,21,19,977.027,3,1,19,0,7,3,977.027,7,3,187,2,24,25,977.027,3,5,395,0,119,438,977.027,2,1,25,2,1,1,977.027
2025-07-15 14:09:20,7,3,289,0,47,16,969.579,5,4,320,0,46,97,969.579,2,2,195,0,12,13,969.579,6,2,153,0,7,7,969.579,3,1,37,0,3,2,969.579,6,2,77,0,6,4,969.579,7,3,272,0,23,19,969.579,3,1,11,0,6,3,969.579,7,2,143,0,22,23,969.579,3,5,399,0,110,397,969.579,2,1,26,2,0,0,969.579
2025-07-15 14:09:20,7,4,311,2,47,16,1001.014,5,4,310,0,47,100,1001.014,2,2,212,0,13,14,1001.014,6,1,88,6,7,7,1001.014,7,2,83,2,2,1,1001.014,6,1,73,0,5,4,1001.014,7,4,240,1,19,17,1001.014,3,1,17,0,6,3,1001.014,7,3,196,1,20,21,1001.014,3,5,395,0,113,405,1001.014,2,1,23,0,1,1,1001.014
2025-07-15 14:09:20,7,5,440,2,49,17,963.505,5,4,316,0,44,97,963.505,2,2,211,0,14,15,963.505,6,1,121,0,7,7,963.505,7,1,62,2,2,1,963.505,3,2,88,0,4,2,963.505,7,4,330,1,19,17,963.505,3,1,14,0,6,3,963.505,7,2,138,0,20,21,963.505,3,5,399,0,117,432,963.505,2,1,15,2,0,0,963.505
2025-07-15 14:09:20,7,5,399,3,51,17,964.462,5,3,265,0,42,90,964.462,2,2,154,1,10,12,964.462,6,1,121,25,7,7,964.462,3,1,34,1,3,2,964.462,3,3,166,0,2,1,964.462,7,4,304,0,19,17,964.462,3,1,14,0,6,3,964.462,7,2,145,1,16,17,964.462,3,5,397,0,118,431,964.462,2,1,18,0,0,0,964.462
2025-07-15 14:09:20,7,5,406,2,48,16,981.441,5,4,312,0,44,97,981.441,2,2,202,1,14,15,981.441,6,2,171,0,7,7,981.441,3,2,78,0,2,1,981.441,3,2,118,1,3,2,981.441,7,4,292,5,18,16,981.441,3,1,17,0,6,3,981.441,7,2,144,0,19,20,981.441,3,5,398,0,113,413,981.441,2,1,17,1,1,0,981.441
2025-07-15 14:09:20,7,4,310,0,49,17,976.413,5,4,326,0,45,100,976.413,2,2,279,1,11,13,976.413,6,1,64,6,7,7,976.413,3,1,59,2,1,0,976.413,3,1,73,0,6,3,976.413,7,6,454,6,19,17,976.413,3,1,19,0,6,3,976.413,7,3,183,0,19,20,976.413,3,5,397,0,117,430,976.413,2,1,16,0,0,0,976.413
